Content Manifest for Depot 2347773 

Manifest ID / date     : 1602756282803538628 / 10/14/2025 20:55:43 
Total number of files  : 123 
Total number of chunks : 6077 
Total bytes on disk    : 6284850693 
Total bytes compressed : 4054253856 


          Size Chunks File SHA                                 Flags Name
        388288      1 0da3ef6106ef225b5ddd584ae36e244d23b31477     0 game/bin/linuxsteamrt64/libsteam_api.so
        555448      1 a1191c624317a97fbf634aa13990bc12abd45179     0 game/bin/linuxsteamrt64/libswscale.so.5
       5001148      5 c110c979ec125887ea20a14044bb6f2e409ce6e8     0 game/bin/linuxsteamrt64/libtier0.so
      30769216     30 a3ef228ee95892e08350e73af7a4063d24334c15     0 game/bin/linuxsteamrt64/libv8.so
        462336      1 96aef9f7b0557f60543ce336adf3c147305a79e0     0 game/bin/linuxsteamrt64/libv8system.so
       2926872      3 e84e468c1885ff699fdda290c1aed696b2fcc6cc     0 game/bin/linuxsteamrt64/libv8_icui18n.so
       1916656      2 6c8b6b8683921ef5573a122ca0000399367ede13     0 game/bin/linuxsteamrt64/libv8_icuuc.so
        215240      1 332e13705675ab4f30280f4504d0b6d93f81ce0e     0 game/bin/linuxsteamrt64/libv8_libbase.so
       1172208      2 b22b9ba29bffe328d33c6a1790e5f2b81736bf13     0 game/bin/linuxsteamrt64/libv8_libcpp.so
        113320      1 a4144e9f7d534ba89e1b9dd47de7c636819d43e0     0 game/bin/linuxsteamrt64/libv8_libplatform.so
        110600      1 1f3829ba17a72c8c705b66d0a48bfbd60d9b9e1d     0 game/bin/linuxsteamrt64/libv8_zlib.so
        445232      1 d716c9dca4b27c39218ae949dd4d3fff4fdf6bb7     0 game/bin/linuxsteamrt64/libvconcomm.so
       7032600      7 f892d251c04221fc7e54c32c379a368b8f041bee     0 game/bin/linuxsteamrt64/libvideo.so
        183104      1 236012fc609253612d606f5670749387d751a6eb     0 game/bin/linuxsteamrt64/libvorbis.so.0
        690400      1 b5d3043cadc61cd22fa21ee22eae3546cc7f621b     0 game/bin/linuxsteamrt64/libvorbisenc.so.2
         35360      1 3c4c4fc86877c37c8f637ceae9c91795adfd23d4     0 game/bin/linuxsteamrt64/libvorbisfile.so.3
       4848232      5 7e0054a71c1c7251adf7dca79ad59d11964e29f5     0 game/bin/linuxsteamrt64/libvphysics2.so
       3205768      4 7ee108b86e414426587fcf8d64e037c7f3f78544     0 game/bin/linuxsteamrt64/libvpx.so.6
       1251632      2 907847d074fd729121073c1df613cfccda5b7164     0 game/bin/linuxsteamrt64/libvscript.so
       4269644      5 630657df64ab1aba38385d7846e8df69a3411282     0 game/bin/linuxsteamrt64/libworldrenderer.so
          3821      1 45e69255d6c9ab665adfae8753c359ea6f53d9f0     0 game/cs2.sh
      66077864     64 55e9670eccb3245e9e71db0380518a039675484c     0 game/csgo/bin/linuxsteamrt64/libclient.so
       2986836      3 314b71e7b805965434e8baec791c87d7e96b1270     0 game/csgo/bin/linuxsteamrt64/libhost.so
       3654524      4 d2474be592363cce333a54ac98d06c7a4bd55e30     0 game/csgo/bin/linuxsteamrt64/libmatchmaking.so
      33297000     32 56c716b747c20eba4e1a8ebe306f1fb42e82029b     0 game/csgo/bin/linuxsteamrt64/libserver.so
     174692977    167 2017da15cc80dd7d7e1afdea7b4fb8b7292f12e3     0 game/csgo_community_addons/cs_agency/cs_agency_000.vpk
     107617377    109 21cd1b411dd5cffbf7db41c1a286dcd853db43d9     0 game/csgo_community_addons/cs_agency/cs_agency_001.vpk
     109166132    114 236a9ca9d276dae2e51f09f7f79051407f450482     0 game/csgo_community_addons/cs_agency/cs_agency_002.vpk
     106378152    111 643ca400f0fe88b9027329933be4cbc64e2e383c     0 game/csgo_community_addons/cs_agency/cs_agency_003.vpk
     108743222    108 84539695ae7a6f8d310e218dfe7a43552d0dd306     0 game/csgo_community_addons/cs_agency/cs_agency_004.vpk
     108228080    114 91dd2ea13fa29d915ae78a7cbcb28464c47e704a     0 game/csgo_community_addons/cs_agency/cs_agency_005.vpk
     107048262    117 f0b9b3d2878e2345a92b8799af52ebb450d1b539     0 game/csgo_community_addons/cs_agency/cs_agency_006.vpk
     107262474    105 72d6acf29018949fa729dc996d26fd77eda8afd9     0 game/csgo_community_addons/cs_agency/cs_agency_007.vpk
     108719095    115 160c92164fddb772150a07ebe3eabd9f9eaf22aa     0 game/csgo_community_addons/cs_agency/cs_agency_008.vpk
     109698462    116 b3b1cea957a70ef8d5b6d4bdafc67dc03d2dcb31     0 game/csgo_community_addons/cs_agency/cs_agency_009.vpk
     106147523    117 978da7af9e0350ef00ef89b0a04c613e8e4444c0     0 game/csgo_community_addons/cs_agency/cs_agency_010.vpk
     105843372    113 558b1ab647f67c06451db111dd6d1f36dd935ca5     0 game/csgo_community_addons/cs_agency/cs_agency_011.vpk
     106386032    112 4f758772447d2efd2e91b1760e635c47743275f5     0 game/csgo_community_addons/cs_agency/cs_agency_012.vpk
     109104188    118 ba4b792401a65513adbf8f6dcb424880569f4026     0 game/csgo_community_addons/cs_agency/cs_agency_013.vpk
     106274180    112 0abd749c503c67678e8e84a250987dae8f34162b     0 game/csgo_community_addons/cs_agency/cs_agency_014.vpk
     107653094    112 6803903cab8552d9a8caa66ab18474a1c11edb06     0 game/csgo_community_addons/cs_agency/cs_agency_015.vpk
      54064051     58 acd9897b8c8951fc11ea6604a5712184fe100ffa     0 game/csgo_community_addons/cs_agency/cs_agency_016.vpk
        159508      1 1ab76b70184f377ac418a5db00b1bcb6fff9b0c0     0 game/csgo_community_addons/cs_agency/cs_agency_dir.vpk
     107599867    103 fcb98ab59d168c3caa6492a4d683a0603fe92fda     0 game/csgo_community_addons/de_golden/de_golden_000.vpk
     105028044    101 e501776969d582f2c3c5610c689ae1a5104f3ef6     0 game/csgo_community_addons/de_golden/de_golden_001.vpk
     109335713    105 0212285747563d8cd6f8bcac43813d44a34527fd     0 game/csgo_community_addons/de_golden/de_golden_002.vpk
     106554334    103 3c257ee71fe72d9f9fbc75b85d9f784554906297     0 game/csgo_community_addons/de_golden/de_golden_003.vpk
     105360139    102 6f96e1e78a13e0c8d62e86e424316ba87a9f9e08     0 game/csgo_community_addons/de_golden/de_golden_004.vpk
     107785940    104 aa33e80c8377fef7f9b45cb1e1cf636a6f50ea9f     0 game/csgo_community_addons/de_golden/de_golden_005.vpk
     106854588    103 bdd56a935d7613184306e10ed354cd24aac0d639     0 game/csgo_community_addons/de_golden/de_golden_006.vpk
     105663956    102 de8e49b4c4cb726b24e628d90206db760c3167d6     0 game/csgo_community_addons/de_golden/de_golden_007.vpk
     105409274    101 143ac83311c526546ed8d1371d36c463ccb22ae2     0 game/csgo_community_addons/de_golden/de_golden_008.vpk
     104946611    101 7a5aec0748ee8450f451422128f82fa00ed7ba0d     0 game/csgo_community_addons/de_golden/de_golden_009.vpk
     105262576    101 a2136fc4b834fab5ad043d70f23cb13a9eaf5d58     0 game/csgo_community_addons/de_golden/de_golden_010.vpk
     109289863    105 d42a56b7035b97c6c68cd702177f1ab03726f2de     0 game/csgo_community_addons/de_golden/de_golden_011.vpk
     107864099    104 ace8e5304012d8ed2027683e14597313d63b9cce     0 game/csgo_community_addons/de_golden/de_golden_012.vpk
     107323218    103 cc5a613c32989eed5be200d60d0d609d2b8b078b     0 game/csgo_community_addons/de_golden/de_golden_013.vpk
     105131376    101 2017a28887ba07b17375b10f1b5a65448105016e     0 game/csgo_community_addons/de_golden/de_golden_014.vpk
       1076168      2 39b5189f61571e78193ad85e22110a28d522cdac     0 game/csgo_community_addons/de_golden/de_golden_015.vpk
        142156      1 c4a0123ddf09782315fd0434b3f5ca7115463886     0 game/csgo_community_addons/de_golden/de_golden_dir.vpk
     108785513    106 0a547a8f2eae8f5ca28a103c01ac0e12b590a974     0 game/csgo_community_addons/de_palacio/de_palacio_000.vpk
     109407988    105 8d04953bb46302aa476ae959398fd445fc9a8cc7     0 game/csgo_community_addons/de_palacio/de_palacio_001.vpk
     107218502    103 a0d3bbddc595054a6accc8873cb05ac287c794a4     0 game/csgo_community_addons/de_palacio/de_palacio_002.vpk
     106355716    104 86d79a2fc5ea139988b635622108c57af83841b8     0 game/csgo_community_addons/de_palacio/de_palacio_003.vpk
     109161902    106 e91ff195459b9971821ac66294cc55ab6c390eda     0 game/csgo_community_addons/de_palacio/de_palacio_004.vpk
     108836308    104 ba706a33d4509a74ea5e0362b45ed2c2e9ed63f7     0 game/csgo_community_addons/de_palacio/de_palacio_005.vpk
     106298562    104 c73b4ff8383e0c74d2711762360e70223100b766     0 game/csgo_community_addons/de_palacio/de_palacio_006.vpk
     107702458    103 5528f8d3298304dfa52b7f2282789d32589538e0     0 game/csgo_community_addons/de_palacio/de_palacio_007.vpk
     105399014    102 f5482ff8ba098e579a05656f355364d2f2d4289b     0 game/csgo_community_addons/de_palacio/de_palacio_008.vpk
     109082642    107 749a5df18724e04ec744bec78defaacdbdf4ae84     0 game/csgo_community_addons/de_palacio/de_palacio_009.vpk
     105912869    102 6d29f666e81c15b29adaf7da1811574d14f72a07     0 game/csgo_community_addons/de_palacio/de_palacio_010.vpk
     106272497    103 ee6f2c4d58fded212c5ef61a9b1c9f76f88b3bde     0 game/csgo_community_addons/de_palacio/de_palacio_011.vpk
     107732588    104 f4fcabeb214dc161d78723aa517c6e52a7de30a2     0 game/csgo_community_addons/de_palacio/de_palacio_012.vpk
     104968989    101 e903520887d6f940979c2b1b3648ed40155b2402     0 game/csgo_community_addons/de_palacio/de_palacio_013.vpk
      72363217     72 2a7d86a2238af820e565458d0e50058f10675e20     0 game/csgo_community_addons/de_palacio/de_palacio_014.vpk
        104238      1 4a89c425c4b639cfa8c873fe5600c1bcbcd12e0e     0 game/csgo_community_addons/de_palacio/de_palacio_dir.vpk
     106751814    103 3a5a2f213ba27419f6b90635e4e753622c41500b     0 game/csgo_community_addons/de_rooftop/de_rooftop_000.vpk
     106447572    102 e8e088b2fb4898563492c05428f01f88de200ff6     0 game/csgo_community_addons/de_rooftop/de_rooftop_001.vpk
     123785948    119 ba761117213c268d03b5d5c5f81e4ad037d4cc2e     0 game/csgo_community_addons/de_rooftop/de_rooftop_002.vpk
     106923378    103 84a73f6a5d968b65c64a79602ef09ed6483ea4b5     0 game/csgo_community_addons/de_rooftop/de_rooftop_003.vpk
     106134582    103 f182c0fa4d877718048112c070bc87b5c1735715     0 game/csgo_community_addons/de_rooftop/de_rooftop_004.vpk
     106490496    102 a8d6871481ccda09d4f3ea6c0b850eb9c9ee8f48     0 game/csgo_community_addons/de_rooftop/de_rooftop_005.vpk
     106218925    102 f7b9ae1e250f6ffad7b913970d442c1fde884591     0 game/csgo_community_addons/de_rooftop/de_rooftop_006.vpk
     109371534    107 eef85dd9e4223b3cd83f8d8e10bf037b2da542eb     0 game/csgo_community_addons/de_rooftop/de_rooftop_007.vpk
      68783105     67 bf3a819a73c4756e049584733f95826039cd0644     0 game/csgo_community_addons/de_rooftop/de_rooftop_008.vpk
         63728      1 229db99857a2ad31e3756561a776e093cfd4240b     0 game/csgo_community_addons/de_rooftop/de_rooftop_dir.vpk
